query_index,facts_file,task,baseline_refs,diverse_refs,changed_order,changed_reference_set,top1_preserved,baseline_top_similarity,diverse_top_similarity,baseline_mean_similarity,diverse_mean_similarity,baseline_unique_models,diverse_unique_models,baseline_has_duplicate_models,diverse_has_duplicate_models,baseline_intra_list_dissimilarity,diverse_intra_list_dissimilarity
972,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_b9d9070cdf5e.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
973,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ba7552ae09a5.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.546,0.546,0.546,0.546,4,5,1,0,0.2680996168582376,0.29012887495646117
974,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ba9efeb3c285.ttl,Health assessment,"31,38,104,73,221","31,213,193,104,221",True,True,True,0.524,0.524,0.5189999999999999,0.5128,5,5,0,0,0.41062228902792003,0.5800615447498526
975,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_bb2621d7db2d.ttl,Fault detection,"19,215,98,175,245","19,218,44,215,42",True,True,True,0.515,0.515,0.5115999999999999,0.508,5,5,0,0,0.39189346764346766,0.5459877257245679
976,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_bccfcf24e763.ttl,Health assessment,"73,188,31,38,213","73,7,239,104,213",True,True,True,0.622,0.622,0.5968,0.5934,5,5,0,0,0.4798653684623876,0.5762843677610032
977,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_bd4e72bcf334.ttl,Fault detection,"166,167,20,215,19","166,218,200,215,20",True,True,True,0.519,0.519,0.5156,0.5116,3,5,1,0,0.4216083916083916,0.5840332985727723
978,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_be94743e05d6.ttl,One step future state forecast,"106,10,131,132,135","106,132,135,10,134",True,True,True,0.591,0.591,0.5805999999999999,0.5805999999999999,5,5,0,0,0.3490736383442266,0.3655148148148148
979,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_bed905cc86c9.ttl,Fault detection,"230,245,218,175,166","230,211,166,218,72",True,True,True,0.509,0.509,0.5064,0.5052000000000001,5,5,0,0,0.5200240592740594,0.6071577880114465
980,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_bee43307504c.ttl,Fault detection,"245,218,215,42,41","245,218,41,34,215",True,True,True,0.667,0.667,0.5589999999999999,0.5589999999999999,5,5,0,0,0.5090755735492578,0.5266130536130535
981,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_bf01ee0b91ee.ttl,Health assessment,"73,221,188,239,153","73,193,7,104,227",True,True,True,0.552,0.552,0.5216000000000001,0.5166000000000001,5,5,0,0,0.42093982837326493,0.5934131054131054
982,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_bf052b3f88d3.ttl,Remaining useful life estimation,"107,51,53,52,55","107,54,5,55,182",True,True,True,0.524,0.524,0.5192,0.5192,4,5,1,0,0.35367258794845,0.460783251231527
983,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c0866725e0d4.ttl,Fault detection,"230,166,167,200,98","230,41,200,34,44",True,True,True,0.605,0.605,0.605,0.6002,4,5,1,0,0.4395239643397538,0.4852415917415918
984,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c28682f68c21.ttl,Health assessment,"221,173,31,38,104","221,239,7,104,173",True,True,True,0.606,0.606,0.5942,0.591,5,5,0,0,0.49277462228501445,0.6130130829209777
985,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c3622e2f1fb9.ttl,Fault detection,"42,41,44,43,46","42,209,211,34,44",True,True,True,0.645,0.645,0.645,0.6242,5,5,0,0,0.2967919799498747,0.5775079744816587
986,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c39d5fbe9c9a.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.546,0.546,0.546,0.546,4,5,1,0,0.2680996168582376,0.29012887495646117
987,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c44a689492fd.ttl,Health assessment,"31,38,104,213,188","31,213,193,104,221",True,True,True,0.534,0.534,0.5288,0.5224,5,5,0,0,0.5442510197203322,0.5800615447498526
988,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c4a450408dd9.ttl,Remaining useful life estimation,"107,97,234,232,233","107,122,250,128,233",True,True,True,0.502,0.502,0.5012,0.5012,5,5,0,0,0.3583908045977012,0.5679032347997865
989,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c4e7ffa6ee8d.ttl,Fault detection,"20,19,72,209,211","20,211,44,215,42",True,True,True,0.589,0.589,0.5858,0.5841999999999999,4,5,1,0,0.41088492063492066,0.5826962438146649
990,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c5ee380d0d93.ttl,Remaining useful life estimation,"226,59,58,60,197","226,60,58,197,22",True,True,True,0.546,0.546,0.5392,0.5336000000000001,5,5,0,0,0.5326880469884321,0.5755361428378116
991,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c5f16e3d788f.ttl,Fault detection,"215,166,167,200,42","215,200,166,34,33",True,True,True,0.593,0.593,0.5899999999999999,0.5893999999999998,4,5,1,0,0.514609557109557,0.5343250276039749
992,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c63f847b3dd8.ttl,Fault detection,"230,72,42,41,44","230,41,72,44,34",True,True,True,0.517,0.517,0.5072,0.5072,5,5,0,0,0.4748851490828384,0.4555836358763187
993,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c656a6268582.ttl,Fault detection,"20,166,167,42,41","20,166,34,33,44",True,True,True,0.518,0.518,0.516,0.5149999999999999,4,5,1,0,0.36965709728867624,0.43890909090909097
994,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c68855388d77.ttl,Fault detection,"175,98,20,209,211","175,211,44,209,47",True,True,True,0.593,0.593,0.5902000000000001,0.5885999999999999,5,5,0,0,0.4543412698412698,0.5527217241822505
995,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c72f38e97f3d.ttl,Fault detection,"230,42,41,44,43","230,41,34,19,44",True,True,True,0.552,0.552,0.5224000000000001,0.5224000000000001,5,5,0,0,0.38838538654328125,0.4580749250749251
996,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c7a80b25b8d4.ttl,Fault detection,"195,42,41,44,43","195,44,34,33,209",True,True,True,0.502,0.502,0.5012,0.501,5,5,0,0,0.4713421440198434,0.5359075378230017
997,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c80f3e1918f5.ttl,Fault detection,"200,98,175,245,20","200,215,44,218,211",True,True,True,0.603,0.603,0.5968,0.5892,5,5,0,0,0.35960073260073255,0.620418674892359
998,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c8263fe309ca.ttl,Health assessment,"213,31,38,104,188","213,173,221,193,104",True,True,True,0.51,0.51,0.5092,0.506,5,5,0,0,0.5442510197203322,0.6092518676874309
999,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c8cbc84be15c.ttl,Fault detection,"72,98,42,41,44","72,44,47,41,29",True,True,True,0.507,0.507,0.505,0.5046,5,5,0,0,0.3933202110968478,0.39231854025307167
1000,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c8e92d608bd7.ttl,Fault detection,"215,230,42,41,44","215,34,19,42,44",True,True,True,0.518,0.518,0.5160000000000001,0.5156000000000001,5,5,0,0,0.45521279159437056,0.49655333701386334
1001,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c8e972bc7e17.ttl,Health assessment,"188,31,38,104,2","188,227,104,193,38",True,True,True,0.534,0.534,0.5184,0.5160000000000001,5,5,0,0,0.5176489761461331,0.5954527733967389
1002,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c99f6f132c7d.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.664,0.664,0.664,0.664,4,5,1,0,0.2680996168582376,0.29012887495646117
1003,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_c9fd6a77e380.ttl,Health assessment,"239,153,154,193,73","239,104,7,73,173",True,True,True,0.615,0.615,0.6115999999999999,0.5942000000000001,4,5,1,0,0.3899738562091503,0.5961481481481481
1004,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_cadda2082d0e.ttl,Fault detection,"200,215,98,230,42","200,215,44,34,33",True,True,True,0.539,0.539,0.5234,0.5214000000000001,5,5,0,0,0.49986763382816013,0.5344252668384247
1005,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_cb41414ff45b.ttl,Fault detection,"166,167,200,72,245","166,218,200,245,211",True,True,True,0.514,0.514,0.514,0.5124,4,5,1,0,0.48313338202234224,0.6047261860946072
1006,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_cb60f865f2c9.ttl,Health assessment,"31,38,104,173,227","31,213,193,104,173",True,True,True,0.515,0.515,0.5122,0.5084,5,5,0,0,0.4891651566518588,0.6149870205797826
1007,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_cdb839ab2a34.ttl,Fault detection,"200,230,42,41,44","200,44,230,34,19",True,True,True,0.512,0.512,0.5098,0.5098,5,5,0,0,0.5114425486793908,0.4663034246455299
1008,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_cdc0b4f352bb.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
1009,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ce3b83abed23.ttl,Fault detection,"218,245,209,211,215","218,34,211,215,209",True,True,True,0.59,0.59,0.5878,0.5873999999999999,5,5,0,0,0.5414880952380952,0.6071765734265735
1010,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_cf1f5d2ba6da.ttl,Fault detection,"230,166,167,175,72","230,211,166,72,218",True,True,True,0.514,0.514,0.514,0.5102,4,5,1,0,0.42508397090714156,0.6071577880114465
1011,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_cf4580bd02cb.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
1012,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d01fdfd7e505.ttl,Health assessment,"213,31,38,227,104","213,173,221,193,104",True,True,True,0.539,0.539,0.5198,0.5178,5,5,0,0,0.5594998638752882,0.6092518676874309
1013,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d059b408e111.ttl,Fault detection,"230,195,209,211,191","230,211,41,218,209",True,True,True,0.599,0.599,0.5908,0.5875999999999999,5,5,0,0,0.40037199627405806,0.5916379731379732
1014,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d0cf99a8d282.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
1015,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d2c7ac75036e.ttl,Fault detection,"175,72,209,211,191","175,218,211,166,215",True,True,True,0.52,0.52,0.5151999999999999,0.5122,5,5,0,0,0.4234239926739926,0.6174468586968587
1016,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d2e5dfd67513.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
1017,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d38ecdfeaeef.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
1018,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d3b03bbd0128.ttl,Health assessment,"31,38,104,221,227","31,213,193,221,104",True,True,True,0.515,0.515,0.5129999999999999,0.51,5,5,0,0,0.4869005234140433,0.5800615447498526
1019,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d426846a60c4.ttl,Health assessment,"7,177,221,213,73","7,227,221,193,38",True,True,True,0.532,0.532,0.518,0.511,4,5,1,0,0.4313182695635967,0.5532098646631315
1020,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d4a43c4ff34f.ttl,Remaining useful life estimation,"107,256,197,22,21","107,197,22,208,256",True,True,True,0.532,0.532,0.5126000000000002,0.5122000000000001,5,5,0,0,0.532608694438206,0.5630141339535717
1021,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d6163d30c72f.ttl,Fault detection,"42,41,44,43,46","42,200,34,44,41",True,True,True,0.559,0.559,0.559,0.5526000000000001,5,5,0,0,0.2967919799498747,0.463518341307815
1022,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d7d13902a4c5.ttl,Health assessment,"2,7,177,239,213","2,7,239,38,213",True,True,True,0.513,0.513,0.5098,0.5082000000000001,4,5,1,0,0.5190666187395159,0.578455016556652
1023,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d804cd13ff79.ttl,Fault detection,"19,215,166,167,72","19,211,218,166,215",True,True,True,0.664,0.664,0.5476,0.5448000000000001,4,5,1,0,0.45772904940587866,0.6097162559662559
1024,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d82d2b95ae91.ttl,Health assessment,"73,213,227,31,38","73,7,239,104,227",True,True,True,0.517,0.517,0.511,0.51,5,5,0,0,0.5023938218969529,0.5960911680911681
1025,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d8eb1db857f6.ttl,Fault detection,"72,19,166,167,20","72,166,33,34,44",True,True,True,0.625,0.625,0.599,0.5958,3,5,1,0,0.37213150670467743,0.42109889135254985
1026,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d9be5c7ce28b.ttl,Health assessment,"31,38,104,213,221","31,213,104,193,221",True,True,True,0.574,0.574,0.5584,0.5452,5,5,0,0,0.5106008661321741,0.5800615447498526
1027,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_d9c8a28c6182.ttl,Fault detection,"230,195,215,218,19","230,41,218,200,19",True,True,True,0.513,0.513,0.5102,0.5078,5,5,0,0,0.4821751759122893,0.5412875136559346
1028,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_db0885e26c8c.ttl,Fault detection,"245,98,72,209,211","245,211,41,209,72",True,True,True,0.597,0.597,0.5922,0.5892,5,5,0,0,0.5081126373626373,0.5765702447958546
1029,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_db1f79e7e962.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
1030,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_dbd84a4e60e3.ttl,Health assessment,"2,239,227,153,154","2,7,104,239,38",True,True,True,0.593,0.593,0.5922000000000001,0.5868,4,5,1,0,0.32305882352941173,0.5968007696326663
1031,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_dc80fc97c2ac.ttl,Fault feature extraction,"231,18,17,190,32","231,190,229,198,235",True,True,True,0.533,0.533,0.5124,0.5092000000000001,4,5,1,0,0.5082912353347135,0.6022783882783883
1032,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_dccb76a37d33.ttl,Health assessment,"31,38,104,227,188","31,213,104,239,221",True,True,True,0.559,0.559,0.5414000000000001,0.5274000000000001,5,5,0,0,0.5454302238422745,0.5927769588210243
1033,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_ded74c5c4816.ttl,Remaining useful life estimation,"207,208,22,21,24","207,23,121,107,127",True,True,True,0.521,0.521,0.5186,0.5154,4,5,1,0,0.451346065347446,0.4892364997461717
1034,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_def36f8670c0.ttl,Fault detection,"200,245,215,166,167","200,215,166,218,211",True,True,True,0.632,0.632,0.6,0.5988,4,5,1,0,0.5328571340939762,0.6198774544169281
1035,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_df04a14fe010.ttl,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
1036,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_df24e041485e.ttl,Fault feature extraction,"32,253,198,17,70","32,190,198,229,235",True,True,True,0.546,0.546,0.5308,0.5204000000000001,5,5,0,0,0.4459120955873182,0.5967863247863249
1037,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_e049a7b635d8.ttl,Fault detection,"209,211,191,175,98","209,33,211,175,44",True,True,True,0.595,0.595,0.5925999999999999,0.5905999999999999,5,5,0,0,0.4688882783882783,0.5739641636141637
1038,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_e0867f5c7c21.ttl,Fault detection,"230,195,42,41,44","230,41,195,34,44",True,True,True,0.589,0.589,0.5839999999999999,0.5839999999999999,5,5,0,0,0.5206490055431997,0.4903532755903889
1039,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_e0f37b2abd9b.ttl,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
1040,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_e147d0266de1.ttl,Fault detection,"215,195,175,218,245","215,195,166,218,20",True,True,True,0.604,0.604,0.5984,0.5948,5,5,0,0,0.5192270684641819,0.579756756702633
1041,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_e15e43af9a53.ttl,Fault detection,"230,200,215,98,42","230,41,200,34,44",True,True,True,0.598,0.598,0.5878,0.587,5,5,0,0,0.4998676338281601,0.4852415917415918
1042,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_e1bb0b3a326e.ttl,Health assessment,"31,38,104,221,173","31,7,104,239,221",True,True,True,0.531,0.531,0.5237999999999999,0.518,5,5,0,0,0.49277462228501445,0.5903500277562428
1043,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_e1fbd2839a8f.ttl,Fault detection,"200,215,19,166,167","200,215,166,218,19",True,True,True,0.534,0.534,0.5194000000000001,0.5176000000000001,4,5,1,0,0.5214608636977058,0.5840332985727723
1044,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_e24dbd3f4270.ttl,Fault detection,"215,166,167,72,209","215,200,166,218,211",True,True,True,0.598,0.598,0.5906,0.5878,4,5,1,0,0.5281532918301212,0.6198774544169281
1045,extraction_papers\ontocast_runs\run_500_more_20260721_105503\output\facts_e2e11d66f230.ttl,Fault detection,"195,19,200,215,20","195,44,218,245,211",True,True,True,0.524,0.524,0.5154,0.51,4,5,1,0,0.39734038705009944,0.6000158163714866
