lambda_relevance,query_index,task,baseline_refs,reranked_refs,changed_order,changed_reference_set,top1_preserved,baseline_top_similarity,diverse_top_similarity,baseline_mean_similarity,diverse_mean_similarity,baseline_unique_models,diverse_unique_models,baseline_has_duplicate_models,diverse_has_duplicate_models,baseline_intra_list_dissimilarity,diverse_intra_list_dissimilarity
0.8,575,Multiple steps future state forecast,"102,103,101,136,139","102,143,141,146,101",True,True,True,0.615,0.615,0.615,0.615,5,5,0,0,0.23737981024588883,0.3244747335056125
0.8,576,Fault detection,"230,215,218,42,41","230,41,218,34,44",True,True,True,0.515,0.515,0.5122000000000001,0.5118,5,5,0,0,0.5161463755542703,0.5295351315351315
0.8,577,Fault feature extraction,"190,32,17,253,198","190,231,229,198,27",True,True,True,0.518,0.518,0.5156000000000001,0.5122,5,5,0,0,0.5426017943409247,0.6081196581196581
0.8,578,Fault detection,"42,41,44,43,46","42,72,44,34,166",True,True,True,0.595,0.595,0.595,0.5946,5,5,0,0,0.2967919799498747,0.428669623059867
0.8,579,Health assessment,"227,239,153,154,193","227,213,193,221,104",True,True,True,0.595,0.595,0.591,0.5873999999999999,4,5,1,0,0.3726143790849673,0.603223926999382
0.8,580,One step future state forecast,"131,132,135,133,134","131,10,135,132,133",True,True,True,0.508,0.508,0.508,0.5067999999999999,5,5,0,0,0.24191316526610646,0.32854030501089326
0.8,581,Fault detection,"98,42,41,44,43","98,42,44,72,34",True,True,True,0.523,0.523,0.5166000000000001,0.5166000000000001,5,5,0,0,0.30764828738512945,0.39237183127812136
0.8,582,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.559,0.559,0.559,0.559,4,5,1,0,0.2680996168582376,0.29012887495646117
0.8,583,Fault detection,"98,42,41,44,43","98,42,44,72,34",True,True,True,0.523,0.523,0.5166000000000001,0.5166000000000001,5,5,0,0,0.30764828738512945,0.39237183127812136
0.8,584,Remaining useful life estimation,"222,184,155,225,169","222,223,184,155,169",True,True,True,0.599,0.599,0.5943999999999999,0.5936,5,5,0,0,0.4688440913233224,0.577126586028253
0.8,585,Fault detection,"175,209,20,211,191","175,218,211,166,230",True,True,True,0.589,0.589,0.5873999999999999,0.5836,5,5,0,0,0.46550274725274726,0.6053565878565879
0.8,586,Remaining useful life estimation,"51,53,52,55,54","51,207,204,36,55",True,True,True,0.577,0.577,0.577,0.577,4,5,1,0,0.28709160571229536,0.541168684973563
0.8,587,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.8,588,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.8,589,Health assessment,"239,153,154,193,7","239,153,193,104,7",True,True,True,0.621,0.621,0.6003999999999999,0.5791999999999999,4,5,1,0,0.4645664488017429,0.582898609016256
0.8,590,Fault feature extraction,"32,253,198,17,18","32,198,253,229,190",True,True,True,0.791,0.791,0.7125999999999999,0.7121999999999999,4,5,1,0,0.41973775017253284,0.6079609279609279
0.8,591,Fault detection,"72,166,167,98,230","72,44,230,47,166",True,True,True,0.515,0.515,0.5074,0.5066,4,5,1,0,0.3995433726165434,0.44415048537256496
0.8,592,Fault detection,"19,215,20,218,200","19,211,218,44,215",True,True,True,0.605,0.605,0.5962,0.5942000000000001,4,5,1,0,0.4737353801169591,0.6101617826617826
0.8,593,Health modelling,"57,205,206,240,236","57,217,160,224,241",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4206502177068215,0.5495947206297596
0.8,594,Fault detection,"215,166,167,209,19","215,195,166,19,211",True,True,True,0.52,0.52,0.5132,0.5126,4,5,1,0,0.4920326340326341,0.5896544063038908
0.8,595,Fault detection,"20,166,167,42,41","20,166,34,33,44",True,True,True,0.519,0.519,0.517,0.516,4,5,1,0,0.36965709728867624,0.43890909090909097
0.8,596,Fault detection,"200,166,167,98,230","200,166,230,34,33",True,True,True,0.527,0.527,0.5226,0.5194000000000001,4,5,1,0,0.4395239643397538,0.4826223162802109
0.8,597,One step future state forecast,"106,10,131,132,135","106,132,135,10,134",True,True,True,0.504,0.504,0.5025999999999999,0.5025999999999999,5,5,0,0,0.3490736383442266,0.3655148148148148
0.8,598,Fault feature extraction,"32,253,198,229,17","32,190,229,198,235",True,True,True,0.515,0.515,0.5105999999999999,0.5076,5,5,0,0,0.5450682168073472,0.5967863247863248
0.8,599,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
0.8,600,Fault detection,"230,42,41,44,43","230,41,34,19,44",True,True,True,0.517,0.517,0.5154000000000001,0.5154000000000001,5,5,0,0,0.38838538654328125,0.4580749250749251
0.8,601,Fault detection,"42,41,44,43,46","42,34,215,44,41",True,True,True,0.553,0.553,0.553,0.5469999999999999,5,5,0,0,0.2967919799498747,0.4477064163906269
0.8,602,Fault detection,"195,200,215,218,245","195,215,166,218,20",True,True,True,0.517,0.517,0.5104,0.5082000000000001,5,5,0,0,0.5236248417435341,0.579756756702633
0.8,603,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
0.8,604,Fault feature extraction,"32,27,235,17,18","32,190,229,198,235",True,True,True,0.707,0.707,0.707,0.707,4,5,1,0,0.4246031746031746,0.5967863247863248
0.8,605,Fault identification,"252,247,203,189,13","252,247,189,255,13",True,True,True,0.513,0.513,0.5092000000000001,0.5086,5,5,0,0,0.6349429627232204,0.6639190797429503
0.8,606,Remaining useful life estimation,"51,53,52,55,54","51,226,172,127,55",True,True,True,0.513,0.513,0.513,0.513,4,5,1,0,0.28709160571229536,0.499001547001547
0.8,607,Health assessment,"2,239,227,153,154","2,7,104,239,38",True,True,True,0.514,0.514,0.5124,0.5084000000000001,4,5,1,0,0.32305882352941173,0.5968007696326663
0.8,608,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.8,609,Fault detection,"200,230,20,42,41","200,44,230,20,34",True,True,True,0.591,0.591,0.5855999999999999,0.5856,5,5,0,0,0.49961875843454784,0.4663034246455299
0.8,610,Remaining useful life estimation,"97,263,262,108,51","97,263,55,5,108",True,True,True,0.501,0.501,0.5008,0.5005999999999999,4,5,1,0,0.4285151515151515,0.4999265188834154
0.8,611,Health assessment,"227,31,38,104,213","227,213,221,104,38",True,True,True,0.522,0.522,0.5168,0.5154,5,5,0,0,0.559499863875288,0.5572842396591147
0.8,612,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.8,613,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.63,0.63,0.63,0.63,5,5,0,0,0.2967919799498747,0.352885623148781
0.8,614,Fault detection,"209,211,166,167,191","209,166,211,215,175",True,True,True,0.513,0.513,0.513,0.5107999999999999,4,5,1,0,0.5462028527028527,0.6026370296370296
0.8,615,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.8,616,Fault identification,"243,244,203,216,189","243,247,216,203,210",True,True,True,0.522,0.522,0.5178,0.515,4,5,1,0,0.5157477192618701,0.6686550395097564
0.8,617,Fault detection,"230,42,41,44,43","230,41,34,19,44",True,True,True,0.504,0.504,0.504,0.504,5,5,0,0,0.38838538654328125,0.4580749250749251
0.8,618,One step future state forecast,"131,132,106,10,135","131,10,135,132,133",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.34907363834422656,0.32854030501089326
0.8,619,Fault identification,"216,196,201,202,176","216,255,247,176,13",True,True,True,0.611,0.611,0.604,0.597,5,5,0,0,0.5236432951106864,0.680473178005965
0.8,620,Fault detection,"215,19,166,167,195","215,200,166,218,19",True,True,True,0.518,0.518,0.5172,0.515,4,5,1,0,0.5193669045730902,0.5840332985727723
0.8,621,Fault detection,"215,42,41,44,43","215,195,44,34,33",True,True,True,0.598,0.598,0.5955999999999999,0.5955999999999999,5,5,0,0,0.39560656448814346,0.5474298788840026
0.8,622,Remaining useful life estimation,"223,222,184,155,59","223,155,222,184,120",True,True,True,0.516,0.516,0.5142,0.5142,5,5,0,0,0.5657533252902008,0.5992111907846982
0.8,623,Remaining useful life estimation,"226,222,184,234,232","226,122,222,233,250",True,True,True,0.534,0.534,0.5264,0.5262,5,5,0,0,0.42794615849969747,0.5899788780823264
0.8,624,Remaining useful life estimation,"59,58,60,35,37","59,60,120,30,36",True,True,True,0.514,0.514,0.514,0.514,5,5,0,0,0.3644955547307812,0.43304453441295543
0.8,625,Health assessment,"31,38,104,227,188","31,104,188,239,38",True,True,True,0.559,0.559,0.5414000000000001,0.539,5,5,0,0,0.5454302238422745,0.574242998517118
0.8,626,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.4394110275689223,0.4859203463203463
0.8,627,Remaining useful life estimation,"108,147,148,149,237","108,122,123,149,233",True,True,True,0.521,0.521,0.521,0.5186,5,5,0,0,0.3005252988123878,0.5450330172269321
0.8,628,Remaining useful life estimation,"68,67,170,223,222","68,223,184,55,170",True,True,True,0.502,0.502,0.5012,0.5008,4,5,1,0,0.4466166622246477,0.5729799313323342
0.8,629,Remaining useful life estimation,"121,226,8,178,59","121,60,68,226,197",True,True,True,0.515,0.515,0.5096,0.5092000000000001,4,5,1,0,0.42108428740081816,0.6028106162843004
0.8,630,Remaining useful life estimation,"157,158,156,181,263","157,16,122,242,232",True,True,True,0.512,0.512,0.5118,0.5112000000000001,3,5,1,0,0.44423076923076915,0.5482300064542628
0.8,631,Remaining useful life estimation,"256,197,181,22,21","256,197,21,263,232",True,True,True,0.527,0.527,0.52,0.5178,5,5,0,0,0.5509216452502493,0.5072785953177257
0.8,632,Fault identification,"210,201,202,203,48","210,48,247,212,243",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.5280894698410694,0.6597099496709253
0.8,633,Health assessment,"73,239,153,154,193","73,193,104,7,227",True,True,True,0.517,0.517,0.5122000000000001,0.5087999999999999,4,5,1,0,0.3899738562091503,0.5934131054131054
0.8,634,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
0.8,635,Fault detection,"42,41,44,43,46","42,20,34,44,98",True,True,True,0.521,0.521,0.521,0.5197999999999999,5,5,0,0,0.2967919799498747,0.4055810738968633
0.8,636,Fault identification,"210,201,202,203,48","210,48,247,212,243",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5280894698410694,0.6597099496709253
0.8,637,Remaining useful life estimation,"223,8,178,22,21","223,207,75,22,74",True,True,True,0.527,0.527,0.525,0.524,4,5,1,0,0.42657786394480246,0.5469556850224373
0.8,638,Fault feature extraction,"18,231,190,70,229","18,229,70,190,235",True,True,True,0.603,0.603,0.5948,0.5917999999999999,5,5,0,0,0.6201068200177681,0.599411467177837
0.8,639,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.5621461887290472,0.5927769588210243
0.8,640,Health assessment,"213,221,73,2,7","213,227,221,193,104",True,True,True,0.589,0.589,0.5884,0.5858,5,5,0,0,0.44049211198977556,0.603223926999382
0.8,641,Fault identification,"255,203,216,189,201","255,216,247,210,176",True,True,True,0.547,0.547,0.514,0.513,5,5,0,0,0.6142036535997253,0.680450584479273
0.8,642,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.8,643,Fault detection,"215,195,42,41,44","215,195,44,20,34",True,True,True,0.543,0.543,0.5224000000000001,0.5224000000000001,5,5,0,0,0.5548565605130988,0.5398423028861173
0.8,644,Health assessment,"188,7,177,173,2","188,173,104,193,38",True,True,True,0.572,0.572,0.5271999999999999,0.5192,4,5,1,0,0.4982906477906478,0.5960161909256737
0.8,645,Health assessment,"221,73,239,153,154","221,239,7,153,104",True,True,True,0.583,0.583,0.5446,0.5324,4,5,1,0,0.37727210182318544,0.5916861708696075
0.8,646,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.607,0.607,0.607,0.607,5,5,0,0,0.2967919799498747,0.352885623148781
0.8,647,Fault detection,"200,166,167,98,19","200,215,166,218,211",True,True,True,0.503,0.503,0.5014,0.5008,4,5,1,0,0.42464167995746943,0.6198774544169281
0.8,648,Fault detection,"200,166,167,98,230","200,166,230,34,33",True,True,True,0.527,0.527,0.5226,0.5194000000000001,4,5,1,0,0.4395239643397538,0.4826223162802109
0.8,649,Fault identification,"216,255,196,13,246","216,255,247,13,176",True,True,True,0.598,0.598,0.5923999999999999,0.5902,5,5,0,0,0.5773281240617305,0.680473178005965
0.8,650,Remaining useful life estimation,"181,35,37,36,28","181,111,36,30,37",True,True,True,0.632,0.632,0.6104,0.6104,4,5,1,0,0.41359504862953134,0.44828749028749026
0.8,651,Fault detection,"215,20,230,195,245","215,200,166,218,20",True,True,True,0.529,0.529,0.5194000000000001,0.5146,5,5,0,0,0.3989149484536082,0.5840332985727723
0.8,652,Fault feature extraction,"17,231,70,27,18","17,229,70,190,27",True,True,True,0.515,0.515,0.5092000000000001,0.5068,4,5,1,0,0.42066590170204626,0.6024185431005755
0.8,653,Fault detection,"42,41,44,43,46","42,34,44,166,41",True,True,True,0.524,0.524,0.524,0.524,5,5,0,0,0.2967919799498747,0.35917065390749603
0.8,654,Remaining useful life estimation,"68,67,97,263,262","68,263,55,126,108",True,True,True,0.502,0.502,0.5014,0.5008,3,5,1,0,0.4533771929824561,0.5117343718491631
0.8,655,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.795,0.795,0.795,0.795,4,5,1,0,0.3189603238866397,0.5494555202976256
0.8,656,Fault detection,"72,200,20,19,98","72,44,230,47,41",True,True,True,0.515,0.515,0.5104000000000001,0.5062,4,5,1,0,0.2685476190476191,0.44494248755095994
0.8,657,Health assessment,"31,38,104,227,73","31,104,7,239,38",True,True,True,0.546,0.546,0.5316000000000001,0.5292,5,5,0,0,0.45733195455600073,0.5711250835622625
0.8,658,Fault detection,"72,42,41,44,43","72,44,47,41,29",True,True,True,0.527,0.527,0.5174000000000001,0.5174000000000001,5,5,0,0,0.39475426370805056,0.39231854025307167
0.8,659,Fault detection,"20,215,230,166,167","20,166,215,34,200",True,True,True,0.522,0.522,0.5182,0.5178,4,5,1,0,0.4408304195804195,0.5328420439209912
0.8,660,Fault detection,"19,42,41,44,43","19,44,34,195,33",True,True,True,0.524,0.524,0.5168000000000001,0.5168000000000001,5,5,0,0,0.3828822055137845,0.5023265854420493
0.8,661,Fault detection,"19,245,42,41,44","19,218,44,34,33",True,True,True,0.521,0.521,0.5166000000000001,0.5154000000000001,5,5,0,0,0.4467921727395412,0.5589462093462093
0.8,662,Health assessment,"31,38,104,73,7","31,213,193,104,221",True,True,True,0.515,0.515,0.5126,0.5082,5,5,0,0,0.4972126214693162,0.5800615447498526
0.8,663,Fault detection,"200,166,167,98,209","200,215,166,211,20",True,True,True,0.559,0.559,0.5308,0.5282,4,5,1,0,0.45706592238171184,0.594012595591543
0.8,664,Fault detection,"98,166,167,20,175","98,211,209,166,175",True,True,True,0.527,0.527,0.5188,0.5156000000000001,4,5,1,0,0.3613736541236541,0.5254049006549006
0.8,665,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.5621461887290472,0.5927769588210243
0.8,666,Health assessment,"31,38,104,227,7","31,213,193,104,227",True,True,True,0.525,0.525,0.5216000000000001,0.5170000000000001,5,5,0,0,0.5433933899685001,0.6102132792198411
0.8,667,Fault detection,"230,42,41,44,43","230,41,175,44,34",True,True,True,0.516,0.516,0.5136,0.5136,5,5,0,0,0.38838538654328125,0.45394030969030974
0.8,668,Health assessment,"31,38,239,213,221","31,213,239,221,104",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.5621461887290472,0.5927769588210243
0.8,669,Fault detection,"72,195,19,209,211","72,218,166,211,215",True,True,True,0.515,0.515,0.508,0.5044,5,5,0,0,0.4161424480445099,0.6168215422788594
0.8,670,Fault detection,"42,41,44,43,46","42,215,34,44,41",True,True,True,0.536,0.536,0.536,0.5334000000000001,5,5,0,0,0.2967919799498747,0.44770641639062686
0.8,671,Fault identification,"203,189,252,243,244","203,189,201,243,216",True,True,True,0.551,0.551,0.534,0.5282,4,5,1,0,0.4632673217256742,0.5896475844909806
0.8,672,Fault detection,"200,98,20,209,211","200,44,211,20,34",True,True,True,0.511,0.511,0.51,0.5095999999999999,5,5,0,0,0.4542222222222222,0.5380225943646997
0.8,673,Health assessment,"31,38,104,213,221","31,104,38,213,239",True,True,True,0.59,0.59,0.5702,0.5662,5,5,0,0,0.5106008661321741,0.5876053892447516
0.8,674,Fault detection,"215,200,42,41,44","215,200,44,19,34",True,True,True,0.523,0.523,0.5172000000000001,0.5172000000000001,5,5,0,0,0.5436605937921728,0.5327483437615016
0.8,675,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
0.8,676,Remaining useful life estimation,"97,75,74,76,107","97,204,107,75,74",True,True,True,0.513,0.513,0.5102,0.5094,5,5,0,0,0.37082070930346794,0.5025898418312211
0.8,677,Fault detection,"72,230,175,19,218","72,218,44,230,42",True,True,True,0.595,0.595,0.5892,0.587,5,5,0,0,0.4444149617320349,0.5723425355132672
0.8,678,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.689,0.689,0.689,0.689,4,5,1,0,0.3189603238866397,0.5494555202976256
0.8,679,Health assessment,"31,38,104,227,73","31,104,7,239,38",True,True,True,0.546,0.546,0.5316000000000001,0.5292,5,5,0,0,0.45733195455600073,0.5711250835622625
0.8,680,Fault detection,"200,42,41,44,43","200,44,230,34,19",True,True,True,0.593,0.593,0.5890000000000001,0.5890000000000001,5,5,0,0,0.44875939849624064,0.4663034246455299
0.8,681,Fault detection,"200,209,211,215,191","200,215,44,211,47",True,True,True,0.524,0.524,0.5192,0.5156,5,5,0,0,0.4855994312704839,0.5926060182507551
0.8,682,Fault detection,"72,215,19,20,245","72,218,44,215,47",True,True,True,0.595,0.595,0.5875999999999999,0.5858,4,5,1,0,0.3303170731707317,0.5656843656984865
0.8,683,Remaining useful life estimation,"222,184,147,148,149","222,15,155,208,184",True,True,True,0.526,0.526,0.5236000000000001,0.5199999999999999,5,5,0,0,0.37434587066931646,0.5723600077789159
0.8,684,Fault detection,"215,19,230,166,167","215,200,166,19,230",True,True,True,0.611,0.611,0.5972,0.5972,4,5,1,0,0.4408304195804195,0.5041981045270518
0.8,685,Remaining useful life estimation,"222,184,108,8,178","222,204,184,256,237",True,True,True,0.594,0.594,0.593,0.5912,4,5,1,0,0.39908159300631374,0.5604304551021193
0.8,686,Fault detection,"218,230,175,200,72","218,175,211,230,209",True,True,True,0.514,0.514,0.5105999999999999,0.5098,5,5,0,0,0.4451772842048838,0.5567884615384615
0.8,687,Fault identification,"238,210,48,50,49","238,247,49,212,13",True,True,True,0.596,0.596,0.5936,0.5922,5,5,0,0,0.573300443416233,0.679337666398642
0.8,688,Fault detection,"175,230,209,211,191","175,218,211,166,230",True,True,True,0.52,0.52,0.5151999999999999,0.5138,5,5,0,0,0.47872557997558,0.6053565878565879
0.8,689,Fault detection,"42,41,44,43,46","42,218,34,44,41",True,True,True,0.663,0.663,0.663,0.6498000000000002,5,5,0,0,0.2967919799498747,0.5107697565592303
0.8,690,Remaining useful life estimation,"207,208,263,262,75","207,23,197,256,75",True,True,True,0.569,0.569,0.5553999999999999,0.5319999999999999,4,5,1,0,0.35802692130694896,0.59885478424015
0.8,691,Fault detection,"98,200,166,167,20","98,211,200,230,42",True,True,True,0.523,0.523,0.5161999999999999,0.5146,4,5,1,0,0.42464167995746943,0.5278334618597776
