query_index,facts_file,raw_parse_expected_to_fail_due_rdfstar,rdfstar_reification_blocks_removed,triples_after_cleanup,invalid_typed_literals,opmad_canonical_uri_occurrences,opmad_seed_uri_occurrences
1224,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_9087a6154225.ttl,True,234,251,1,56,0
1225,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_90a09225d19d.ttl,True,157,174,0,35,26
1226,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_90a74f6cecdf.ttl,True,155,172,0,19,28
1227,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_92925fcec6f7.ttl,True,152,167,1,13,35
1228,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_92bd1fa42ed6.ttl,True,181,196,0,0,45
1229,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_92f84bca2575.ttl,True,154,170,0,18,22
1230,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_93deedf6432c.ttl,True,178,195,1,46,32
1231,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_94f305fad678.ttl,True,256,271,0,0,64
1232,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_96ba2247cc7b.ttl,True,190,205,0,22,28
1233,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_96f54b4a2a75.ttl,True,246,259,0,0,40
1234,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_972bd570a912.ttl,True,166,181,0,23,8
1235,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_9a438d4a50c5.ttl,True,176,191,1,0,30
1236,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_9b03a9e967eb.ttl,True,221,233,0,0,18
1237,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_9c3b24a4de9b.ttl,True,176,194,0,29,6
1238,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_9da3f1d26301.ttl,True,189,205,0,18,19
1239,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_9e6e93f2160c.ttl,True,153,170,0,34,21
1240,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_9eec19823641.ttl,True,241,256,0,0,19
1241,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_a0bdfe6195b5.ttl,True,132,148,0,29,19
1242,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_a20b71e0f3db.ttl,True,151,168,0,50,0
1243,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_a38ce9f66f1f.ttl,True,152,167,0,0,37
1244,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_a39ad881a214.ttl,True,124,141,0,20,29
1245,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_a3b399d2a36a.ttl,True,121,138,0,26,9
1246,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_a4e5fabfddd7.ttl,True,147,162,1,13,12
1247,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_aa6451a77549.ttl,True,230,247,0,38,3
1248,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_aae9846c0cba.ttl,True,145,162,0,28,21
1249,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_aeb242bbc64f.ttl,True,157,172,2,9,9
1250,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_af87d3fd9098.ttl,True,179,194,0,14,20
1251,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_af8bb19647a5.ttl,True,194,210,0,25,35
1252,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_b14e095665e0.ttl,True,186,201,0,0,52
1253,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_b5683b42e377.ttl,True,210,225,0,0,55
1254,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_b663b16ff991.ttl,True,137,154,0,39,3
1255,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_b7faba28aafe.ttl,True,228,245,0,72,0
1256,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_ba8d3cc61f95.ttl,True,162,178,1,15,24
1257,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_bcda1f1d73d1.ttl,True,198,214,0,35,0
1258,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_bd459baa2840.ttl,True,207,224,1,60,0
1259,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_bd8741b801f5.ttl,True,196,213,4,50,5
1260,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_c1421978e585.ttl,True,228,243,0,15,16
1261,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_c1512a321cec.ttl,True,209,226,0,45,11
1262,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_c5eb67177d8f.ttl,True,135,150,0,0,45
1263,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_c746f6b5ac4b.ttl,True,231,247,0,15,6
1264,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_c8483b99906a.ttl,True,166,183,0,34,13
1265,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_cc6e8f194411.ttl,True,133,150,0,31,26
1266,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_cd64449792ac.ttl,True,122,137,0,0,24
1267,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_ce64d01e6e6f.ttl,True,232,247,0,0,9
1268,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_ce74b9389643.ttl,True,177,193,1,31,38
1269,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_cee29a015fdd.ttl,True,106,123,0,34,0
1270,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_d080f31ebe42.ttl,True,265,282,0,37,14
1271,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_d14f190f8d84.ttl,True,243,260,1,25,25
1272,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_d1ed423c8259.ttl,True,186,204,0,42,6
1273,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_d30fb2476919.ttl,True,158,173,0,0,57
1274,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_d3e0fb39267d.ttl,True,123,133,0,19,1
1275,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_d5b6bf685d18.ttl,True,253,269,0,45,8
1276,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_d640a2871d8b.ttl,True,167,182,1,0,49
1277,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_d950a4f6fe1d.ttl,True,150,167,0,58,3
1278,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_db4663aa5cea.ttl,True,176,192,1,37,2
1279,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_dbb9b16d8ee9.ttl,True,112,128,0,20,9
1280,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_dcbe61b927e6.ttl,True,183,198,1,25,26
1281,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_de1cb3329ec1.ttl,True,154,172,0,41,17
1282,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_de716dc27fa7.ttl,True,140,155,3,18,1
1283,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_e037695a99e1.ttl,True,204,221,0,22,3
1284,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_e0743ee6959c.ttl,True,156,173,0,45,8
1285,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_e48593a3eb5c.ttl,True,185,204,0,33,14
1286,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_e58918e79d02.ttl,True,136,153,0,28,0
1287,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_e72f4c699cc9.ttl,True,312,327,0,0,50
1288,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_e8f9b6381397.ttl,True,202,219,0,40,14
1289,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_e9c8c3223f44.ttl,True,209,222,0,26,9
1290,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_e9d5f1b2e212.ttl,True,213,230,0,38,5
1291,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_ea8987a8d571.ttl,True,260,274,3,15,35
1292,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_ea9c09b2de43.ttl,True,203,219,0,26,60
1293,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_eaacd0db92a8.ttl,True,198,217,0,61,19
1294,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_eea52ea5e5f8.ttl,True,156,171,1,17,6
1295,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f0482c0aba6b.ttl,True,179,196,0,53,11
1296,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f04bcb2fbf2a.ttl,True,228,243,0,0,55
1297,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f30058b0f53d.ttl,True,270,287,1,22,21
1298,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f3fb4db14771.ttl,True,335,351,0,42,0
1299,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f446d26fb265.ttl,True,165,180,0,27,8
1300,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f47132de814d.ttl,True,135,146,1,16,6
1301,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f4da830ae406.ttl,True,164,181,0,60,0
1302,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f5578a4ce5d7.ttl,True,227,246,0,63,15
1303,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f63a5b74e9e3.ttl,True,168,184,0,29,14
1304,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_f78baf4da1fb.ttl,True,210,228,0,33,17
1305,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_fa07e1bcf7c7.ttl,True,175,190,0,16,13
1306,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_fa16148c05bc.ttl,True,182,197,0,23,14
1307,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_fb2d996f709c.ttl,True,212,229,0,38,0
1308,extraction_papers\ontocast_runs\run_remaining_222_gpt-5.6-luna_20260723_010000\output\facts_fc31dfbeb7ef.ttl,True,180,195,1,0,23
1309,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0096a913292f.ttl,True,219,229,0,0,37
1310,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_00ab9259d632.ttl,True,215,232,0,53,0
1311,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_01f4534b1ddc.ttl,True,153,168,0,18,18
1312,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_030f9dbc9a6c.ttl,True,158,175,0,53,0
1313,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0446eae59bd2.ttl,True,222,239,0,47,5
1314,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_04a33d766a3e.ttl,True,172,189,0,53,0
1315,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_051b4353fd33.ttl,True,180,191,0,14,35
1316,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_051b9bcaaf19.ttl,True,185,197,0,22,24
1317,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_05bf96b62766.ttl,True,160,176,0,20,10
1318,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_060ba91eb20d.ttl,True,272,288,0,28,31
1319,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_064b58fba9ee.ttl,True,144,160,0,30,2
1320,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_06b9ca1cf6ae.ttl,True,179,194,0,21,0
1321,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_09ed4e3bae46.ttl,True,172,187,5,16,20
1322,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0a47efc026a6.ttl,True,148,164,0,23,35
1323,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0b1b96e4b652.ttl,True,257,273,0,50,18
1324,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0c664880dd3c.ttl,True,222,237,0,0,66
1325,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0d2ec18f11d1.ttl,True,142,159,3,27,15
1326,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0d60969295f2.ttl,True,162,174,0,0,35
1327,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0e1b49678af8.ttl,True,207,223,0,39,26
1328,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0e4481a7eb0c.ttl,True,166,181,0,0,26
1329,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0eb43578e68e.ttl,True,164,181,0,32,14
1330,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_0f60e5da0843.ttl,True,132,149,0,38,19
1331,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_10d6023c44c9.ttl,True,168,186,0,41,22
1332,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1184fed954d3.ttl,True,144,161,0,31,31
1333,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_121f202550f5.ttl,True,175,192,0,24,29
1334,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1323e03ba2da.ttl,True,126,141,0,0,24
1335,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1343234cf080.ttl,True,116,132,0,22,13
1336,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_14222ad185b5.ttl,True,160,176,0,30,20
1337,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_150ec758bcaf.ttl,True,227,244,3,32,10
1338,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_15133eb05d65.ttl,True,164,181,0,52,0
1339,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_152d6e89992d.ttl,True,149,166,1,72,0
1340,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_16497921a57e.ttl,True,128,145,0,28,13
1341,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_16bcae5566a3.ttl,True,185,202,0,35,0
1342,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1763f50408fc.ttl,True,216,233,1,54,13
1343,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_183dfb997644.ttl,True,231,248,1,54,20
1344,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_195833fe582a.ttl,True,116,133,0,32,15
1345,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_19c140c61889.ttl,True,233,250,0,42,34
1346,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1a10e2b11331.ttl,True,172,187,0,22,0
1347,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1a68d0cb7455.ttl,True,143,160,0,38,3
1348,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1bb0c9c81b25.ttl,True,212,227,0,26,31
1349,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1e2a219145c1.ttl,True,174,189,6,20,6
1350,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1e8aafd3522f.ttl,True,143,157,0,31,34
1351,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1f3407b2861d.ttl,True,268,285,0,35,14
1352,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_1f9fe4910c47.ttl,True,150,167,0,26,22
1353,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_219ab79cc639.ttl,True,173,190,0,27,14
1354,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_22ec0f660993.ttl,True,257,274,2,63,2
1355,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_24007ac0747b.ttl,True,202,217,0,0,27
1356,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_2422d523644d.ttl,True,207,224,0,28,24
1357,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_2426b80bfc88.ttl,True,133,150,0,25,20
1358,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_24cab02c15db.ttl,True,169,182,0,37,9
1359,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_24ffaa57f421.ttl,True,240,255,0,0,25
1360,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_263c01111d8a.ttl,True,161,178,0,37,1
1361,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_26a11fd4b51b.ttl,True,186,201,0,21,21
1362,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_26e4ffeefb6d.ttl,True,139,156,0,24,10
1363,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_27cb1e0555b0.ttl,True,217,233,1,21,26
1364,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_2815645b7cbe.ttl,True,173,190,1,23,24
1365,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_28d4f3a6e1f1.ttl,True,196,211,0,29,14
1366,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_298c665878c6.ttl,True,183,198,0,19,8
1367,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_298f27adbe6f.ttl,True,209,226,0,38,21
1368,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_299a4858fcac.ttl,True,231,248,0,50,26
