batch_index,corpus_id,filename,source_path,staged_path,staged_by
313,paper-2994,paper-2994_enhancing_model_generalizability_in_aircraft_carbon_brake_wear_prediction_a_comparative_stud.pdf,extraction_papers/paper-2994_enhancing_model_generalizability_in_aircraft_carbon_brake_wear_prediction_a_comparative_stud.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2994_enhancing_model_generalizability_in_aircraft_carbon_brake_wear_prediction_a_comparative_stud.pdf,hardlink
314,paper-2998,paper-2998_non_invasive_parameter_identification_of_dc_arc_models_for_mv_circuit_breaker_diagnostics.pdf,extraction_papers/paper-2998_non_invasive_parameter_identification_of_dc_arc_models_for_mv_circuit_breaker_diagnostics.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2998_non_invasive_parameter_identification_of_dc_arc_models_for_mv_circuit_breaker_diagnostics.pdf,hardlink
315,paper-2999,paper-2999_current_and_vibration_based_detection_of_misalignment_faults_in_synchronous_reluctance_motor.pdf,extraction_papers/paper-2999_current_and_vibration_based_detection_of_misalignment_faults_in_synchronous_reluctance_motor.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-2999_current_and_vibration_based_detection_of_misalignment_faults_in_synchronous_reluctance_motor.pdf,hardlink
316,paper-3002,paper-3002_condition_based_maintenance_for_multi_component_systems_a_scalable_optimization_model_with_t.pdf,extraction_papers/paper-3002_condition_based_maintenance_for_multi_component_systems_a_scalable_optimization_model_with_t.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3002_condition_based_maintenance_for_multi_component_systems_a_scalable_optimization_model_with_t.pdf,hardlink
317,paper-3003,paper-3003_full_scale_wind_turbine_performance_assessment_a_customised_sensor_augmented_aeroelastic_mod.pdf,extraction_papers/paper-3003_full_scale_wind_turbine_performance_assessment_a_customised_sensor_augmented_aeroelastic_mod.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3003_full_scale_wind_turbine_performance_assessment_a_customised_sensor_augmented_aeroelastic_mod.pdf,hardlink
318,paper-3004,paper-3004_predicting_remaining_lithium_ion_battery_life_based_on_multi_cycle_time_series_models.pdf,extraction_papers/paper-3004_predicting_remaining_lithium_ion_battery_life_based_on_multi_cycle_time_series_models.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3004_predicting_remaining_lithium_ion_battery_life_based_on_multi_cycle_time_series_models.pdf,hardlink
319,paper-3005,paper-3005_a_bayesian_optimized_stacked_long_short_term_memory_framework_for_real_time_predictive_condi.pdf,extraction_papers/paper-3005_a_bayesian_optimized_stacked_long_short_term_memory_framework_for_real_time_predictive_condi.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3005_a_bayesian_optimized_stacked_long_short_term_memory_framework_for_real_time_predictive_condi.pdf,hardlink
320,paper-3006,paper-3006_a_multi_scale_cross_dimension_interaction_approach_with_adaptive_dilated_tcn_for_rul_predict.pdf,extraction_papers/paper-3006_a_multi_scale_cross_dimension_interaction_approach_with_adaptive_dilated_tcn_for_rul_predict.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3006_a_multi_scale_cross_dimension_interaction_approach_with_adaptive_dilated_tcn_for_rul_predict.pdf,hardlink
321,paper-3010,paper-3010_autonomous_structural_health_monitoring_and_remaining_useful_life_estimation_of_floating_off.pdf,extraction_papers/paper-3010_autonomous_structural_health_monitoring_and_remaining_useful_life_estimation_of_floating_off.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3010_autonomous_structural_health_monitoring_and_remaining_useful_life_estimation_of_floating_off.pdf,hardlink
322,paper-3011,paper-3011_condition_based_maintenance_for_degradation_aware_control_systems_in_continuous_manufacturin.pdf,extraction_papers/paper-3011_condition_based_maintenance_for_degradation_aware_control_systems_in_continuous_manufacturin.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3011_condition_based_maintenance_for_degradation_aware_control_systems_in_continuous_manufacturin.pdf,hardlink
323,paper-3012,paper-3012_proposal_for_a_sustainable_model_for_integrating_robotic_process_automation_and_machine_lear.pdf,extraction_papers/paper-3012_proposal_for_a_sustainable_model_for_integrating_robotic_process_automation_and_machine_lear.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3012_proposal_for_a_sustainable_model_for_integrating_robotic_process_automation_and_machine_lear.pdf,hardlink
324,paper-3013,paper-3013_xgboost_based_power_grid_fault_prediction_with_feature_enhancement_application_to_meteorolog.pdf,extraction_papers/paper-3013_xgboost_based_power_grid_fault_prediction_with_feature_enhancement_application_to_meteorolog.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3013_xgboost_based_power_grid_fault_prediction_with_feature_enhancement_application_to_meteorolog.pdf,hardlink
325,paper-3015,paper-3015_diagnostics_and_prognostics_of_boilers_in_power_plant_based_on_data_driven_and_machine_learn.pdf,extraction_papers/paper-3015_diagnostics_and_prognostics_of_boilers_in_power_plant_based_on_data_driven_and_machine_learn.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3015_diagnostics_and_prognostics_of_boilers_in_power_plant_based_on_data_driven_and_machine_learn.pdf,hardlink
326,paper-3017,paper-3017_a_computationally_efficient_method_for_the_diagnosis_of_defects_in_rolling_bearings_based_on.pdf,extraction_papers/paper-3017_a_computationally_efficient_method_for_the_diagnosis_of_defects_in_rolling_bearings_based_on.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3017_a_computationally_efficient_method_for_the_diagnosis_of_defects_in_rolling_bearings_based_on.pdf,hardlink
327,paper-3020,paper-3020_a_scalable_fog_computing_solution_for_industrial_predictive_maintenance_and_customization.pdf,extraction_papers/paper-3020_a_scalable_fog_computing_solution_for_industrial_predictive_maintenance_and_customization.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3020_a_scalable_fog_computing_solution_for_industrial_predictive_maintenance_and_customization.pdf,hardlink
328,paper-3024,paper-3024_an_online_equivalent_series_resistance_estimation_method_for_output_capacitor_of_buck_conver.pdf,extraction_papers/paper-3024_an_online_equivalent_series_resistance_estimation_method_for_output_capacitor_of_buck_conver.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3024_an_online_equivalent_series_resistance_estimation_method_for_output_capacitor_of_buck_conver.pdf,hardlink
329,paper-3025,paper-3025_smart_railways_ai_based_track_side_monitoring_for_wheel_flat_identification.pdf,extraction_papers/paper-3025_smart_railways_ai_based_track_side_monitoring_for_wheel_flat_identification.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3025_smart_railways_ai_based_track_side_monitoring_for_wheel_flat_identification.pdf,hardlink
330,paper-3026,paper-3026_machine_learning_based_predictive_maintenance_enhancing_industrial_reliability_through_data.pdf,extraction_papers/paper-3026_machine_learning_based_predictive_maintenance_enhancing_industrial_reliability_through_data.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3026_machine_learning_based_predictive_maintenance_enhancing_industrial_reliability_through_data.pdf,hardlink
331,paper-3027,paper-3027_remaining_useful_life_prediction_with_uncertainty_quantification_using_evidential_deep_learn.pdf,extraction_papers/paper-3027_remaining_useful_life_prediction_with_uncertainty_quantification_using_evidential_deep_learn.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3027_remaining_useful_life_prediction_with_uncertainty_quantification_using_evidential_deep_learn.pdf,hardlink
332,paper-3028,paper-3028_a_fast_time_domain_identification_of_bushing_dynamics.pdf,extraction_papers/paper-3028_a_fast_time_domain_identification_of_bushing_dynamics.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3028_a_fast_time_domain_identification_of_bushing_dynamics.pdf,hardlink
333,paper-3029,paper-3029_residual_life_prediction_of_sa_cnn_bilstm_aero_engine_based_on_a_multichannel_hybrid_network.pdf,extraction_papers/paper-3029_residual_life_prediction_of_sa_cnn_bilstm_aero_engine_based_on_a_multichannel_hybrid_network.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3029_residual_life_prediction_of_sa_cnn_bilstm_aero_engine_based_on_a_multichannel_hybrid_network.pdf,hardlink
334,paper-3031,paper-3031_a_novel_fuzzy_approach_for_winding_paper_insulation_health_monitoring_of_oil_immersed_power.pdf,extraction_papers/paper-3031_a_novel_fuzzy_approach_for_winding_paper_insulation_health_monitoring_of_oil_immersed_power.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3031_a_novel_fuzzy_approach_for_winding_paper_insulation_health_monitoring_of_oil_immersed_power.pdf,hardlink
335,paper-3032,paper-3032_comparative_analysis_of_the_effect_of_rotor_faults_in_the_performance_of_low_speed_high_torq.pdf,extraction_papers/paper-3032_comparative_analysis_of_the_effect_of_rotor_faults_in_the_performance_of_low_speed_high_torq.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3032_comparative_analysis_of_the_effect_of_rotor_faults_in_the_performance_of_low_speed_high_torq.pdf,hardlink
336,paper-3033,paper-3033_implementation_of_an_intelligent_process_monitoring_system_for_screw_presses_using_the_crisp.pdf,extraction_papers/paper-3033_implementation_of_an_intelligent_process_monitoring_system_for_screw_presses_using_the_crisp.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3033_implementation_of_an_intelligent_process_monitoring_system_for_screw_presses_using_the_crisp.pdf,hardlink
337,paper-3034,paper-3034_energy_efficient_vlsi_architecture_for_time_multiplexed_vibration_feature_extraction_and_fuz.pdf,extraction_papers/paper-3034_energy_efficient_vlsi_architecture_for_time_multiplexed_vibration_feature_extraction_and_fuz.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3034_energy_efficient_vlsi_architecture_for_time_multiplexed_vibration_feature_extraction_and_fuz.pdf,hardlink
338,paper-3035,paper-3035_fault_diagnostics_of_synchronous_motor_based_on_artificial_intelligence.pdf,extraction_papers/paper-3035_fault_diagnostics_of_synchronous_motor_based_on_artificial_intelligence.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3035_fault_diagnostics_of_synchronous_motor_based_on_artificial_intelligence.pdf,hardlink
339,paper-3036,paper-3036_random_forest_grid_fault_prediction_based_on_genetic_algorithm_optimization.pdf,extraction_papers/paper-3036_random_forest_grid_fault_prediction_based_on_genetic_algorithm_optimization.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3036_random_forest_grid_fault_prediction_based_on_genetic_algorithm_optimization.pdf,hardlink
340,paper-3037,paper-3037_artificial_intelligence_based_fault_diagnosis_for_steam_traps_using_statistical_time_series.pdf,extraction_papers/paper-3037_artificial_intelligence_based_fault_diagnosis_for_steam_traps_using_statistical_time_series.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3037_artificial_intelligence_based_fault_diagnosis_for_steam_traps_using_statistical_time_series.pdf,hardlink
341,paper-3038,paper-3038_fault_risk_assessment_of_transmission_lines_under_extreme_weather_conditions_based_on_geneti.pdf,extraction_papers/paper-3038_fault_risk_assessment_of_transmission_lines_under_extreme_weather_conditions_based_on_geneti.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3038_fault_risk_assessment_of_transmission_lines_under_extreme_weather_conditions_based_on_geneti.pdf,hardlink
342,paper-3039,paper-3039_enhanced_fault_prediction_for_synchronous_condensers_using_llm_optimized_wavelet_packet_tran.pdf,extraction_papers/paper-3039_enhanced_fault_prediction_for_synchronous_condensers_using_llm_optimized_wavelet_packet_tran.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3039_enhanced_fault_prediction_for_synchronous_condensers_using_llm_optimized_wavelet_packet_tran.pdf,hardlink
343,paper-3040,paper-3040_fault_resilient_manufacturing_scheduling_with_deep_learning_and_constraint_solvers.pdf,extraction_papers/paper-3040_fault_resilient_manufacturing_scheduling_with_deep_learning_and_constraint_solvers.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3040_fault_resilient_manufacturing_scheduling_with_deep_learning_and_constraint_solvers.pdf,hardlink
344,paper-3042,paper-3042_enhancing_predictive_maintenance_strategies_for_oil_and_gas_equipment_through_ensemble_learn.pdf,extraction_papers/paper-3042_enhancing_predictive_maintenance_strategies_for_oil_and_gas_equipment_through_ensemble_learn.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3042_enhancing_predictive_maintenance_strategies_for_oil_and_gas_equipment_through_ensemble_learn.pdf,hardlink
345,paper-3043,paper-3043_emphasizing_on_the_envelope_spectra_of_hydraulic_turbomachinery_vibration_response_towards_c.pdf,extraction_papers/paper-3043_emphasizing_on_the_envelope_spectra_of_hydraulic_turbomachinery_vibration_response_towards_c.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3043_emphasizing_on_the_envelope_spectra_of_hydraulic_turbomachinery_vibration_response_towards_c.pdf,hardlink
346,paper-3044,paper-3044_combining_sensor_fusion_and_a_machine_learning_framework_for_accurate_tool_wear_prediction_d.pdf,extraction_papers/paper-3044_combining_sensor_fusion_and_a_machine_learning_framework_for_accurate_tool_wear_prediction_d.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3044_combining_sensor_fusion_and_a_machine_learning_framework_for_accurate_tool_wear_prediction_d.pdf,hardlink
347,paper-3046,paper-3046_a_comparative_study_of_deep_learning_model_based_equipment_fault_diagnosis_and_prognosis.pdf,extraction_papers/paper-3046_a_comparative_study_of_deep_learning_model_based_equipment_fault_diagnosis_and_prognosis.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3046_a_comparative_study_of_deep_learning_model_based_equipment_fault_diagnosis_and_prognosis.pdf,hardlink
348,paper-3050,paper-3050_autonomous_structural_health_monitoring_and_remaining_useful_life_estimation_of_floating_off.pdf,extraction_papers/paper-3050_autonomous_structural_health_monitoring_and_remaining_useful_life_estimation_of_floating_off.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3050_autonomous_structural_health_monitoring_and_remaining_useful_life_estimation_of_floating_off.pdf,hardlink
